#	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Schneider.Xd.11	Schneider.Xd.12	Schneider.Xd.13	Schneider.Xd.14	Schneider.Xd.15	Schneider.Xd.16	Schneider.Xd.17	Schneider.Xd.18	Schneider.Xd.19	Schneider.Xd.20	Schneider.Xd.21	Schneider.Xd.22	Schneider.Xd.23	Schneider.Xd.24	Schneider.Xd.25	Schneider.Xd.26	Schneider.Xd.27	Schneider.Xd.28	Schneider.Xd.29	Schneider.Xd.30	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10	Grantham.Xd.11	Grantham.Xd.12	Grantham.Xd.13	Grantham.Xd.14	Grantham.Xd.15	Grantham.Xd.16	Grantham.Xd.17	Grantham.Xd.18	Grantham.Xd.19	Grantham.Xd.20	Grantham.Xd.21	Grantham.Xd.22	Grantham.Xd.23	Grantham.Xd.24	Grantham.Xd.25	Grantham.Xd.26	Grantham.Xd.27	Grantham.Xd.28	Grantham.Xd.29	Grantham.Xd.30
ASH1L	0.12158058934627504	0.06947462248358574	0.03473731124179287	0.06947462248358574	0.017368655620896435	0.026052983431344653	0.052105966862689305	0.03473731124179287	0.008684327810448218	0.06947462248358574	0.08684327810448217	0.10421193372537861	0.008684327810448218	0.026052983431344653	0.043421639052241084	0.052105966862689305	0.026052983431344653	0.0	0.07815895029403395	0.03473731124179287	4.726077238415338e-06	2.7006155648087646e-06	1.3503077824043823e-06	2.7006155648087646e-06	6.751538912021911e-07	1.0127308368032868e-06	2.0254616736065735e-06	1.3503077824043823e-06	3.3757694560109557e-07	2.7006155648087646e-06	3.3757694560109556e-06	4.050923347213147e-06	3.3757694560109557e-07	1.0127308368032868e-06	1.6878847280054778e-06	2.0254616736065735e-06	1.0127308368032868e-06	0.0	3.0381925104098603e-06	1.3503077824043823e-06	0.03670673268145293	0.04817702064334195	0.03472165253031784	0.03899054155120854	0.03972124436691077	0.03271709082660558	0.034343820874970336	0.037186219604418445	0.03707036546083038	0.03454932767670956	0.03147976430039576	0.03441490470339719	0.03625077768155542	0.02987647064749307	0.031343497644289224	0.037940547265496234	0.0307211153177995	0.032029722806677485	0.032519501526531144	0.025917705920175744	0.030784701097594826	0.03273627711203721	0.03102563995680067	0.02951125905731968	0.027397290454985825	0.02812114307291118	0.029017388282201736	0.024361488271467915	0.0285794619468387	0.03310299890681681	0.03955966328185015	0.043373168763222045	0.03556187454587461	0.03755111421321819	0.04091533853768959	0.040248151462403584	0.03241427334739544	0.0376907360379188	0.037912726637346086	0.0342086298440435	0.036825256264786714	0.03436195729273552	0.037953640963152936	0.03235006621234211	0.030090461169266617	0.038576571700870636	0.030974980282130606	0.03246332327759128	0.030048129020288243	0.028279630917673222	0.030307050537564283	0.029916777830754856	0.030370987611061127	0.026377013494570885	0.029341715503923387	0.028411083380290286	0.02722061828162802	0.026263047517735953	0.028777084304710994	0.03165459018901473
ATAD2	0.04980629538972732	0.09961259077945464	0.02490314769486366	0.12451573847431831	0.01660209846324244	0.00830104923162122	0.05810734462134854	0.00830104923162122	0.02490314769486366	0.0830104923162122	0.09961259077945464	0.05810734462134854	0.00830104923162122	0.03320419692648488	0.04980629538972732	0.03320419692648488	0.04980629538972732	0.0	0.0415052461581061	0.06640839385296976	1.938907794496585e-06	3.87781558899317e-06	9.694538972482924e-07	4.847269486241462e-06	6.463025981655282e-07	3.231512990827641e-07	2.2620590935793486e-06	3.231512990827641e-07	9.694538972482924e-07	3.231512990827641e-06	3.87781558899317e-06	2.2620590935793486e-06	3.231512990827641e-07	1.2926051963310564e-06	1.938907794496585e-06	1.2926051963310564e-06	1.938907794496585e-06	0.0	1.6157564954138206e-06	2.5852103926621128e-06	0.03728526998379423	0.04264711275715531	0.04077934513605344	0.03493757056052679	0.03699654039910518	0.033606024986535046	0.037602575930463095	0.040729427606604016	0.03388313476250964	0.03362469985699144	0.03557034543166959	0.03504025287931211	0.03295724403226385	0.03749820102773945	0.028132718214406518	0.032197048885520586	0.03140481749947774	0.038278036456964724	0.03292213972516824	0.03026252173618326	0.02888424623564705	0.03147898986467706	0.02744457285457405	0.029627239948172537	0.02631525163122859	0.028742840352301152	0.030565955799481195	0.02656401747460182	0.028863767547192623	0.026857041192058364	0.03928479249663365	0.038923573974518934	0.037433135552889414	0.034584976948163655	0.03873100811539552	0.034195191851210026	0.03516836198839777	0.040480904715058594	0.03371754191603579	0.03688707448769936	0.03566627351002449	0.03149267753698087	0.030419589018116738	0.03726687420951133	0.03201395289753128	0.029437209068905134	0.033125819572285345	0.03388961998279736	0.030892036217375737	0.031205557607745835	0.03171933585815752	0.02996013250108086	0.03239937545194729	0.03321126077576283	0.026585915896578268	0.030325713565733194	0.030852999540446537	0.03069659431169048	0.028387710594874035	0.031044466685153076
ATAD2B	0.0672553242727902	0.058848408738691425	0.04203457767049387	0.11769681747738285	0.01681383106819755	0.0	0.07566223980688898	0.008406915534098775	0.025220746602296326	0.09247607087508652	0.10928990194328407	0.09247607087508652	0.008406915534098775	0.0336276621363951	0.0336276621363951	0.0336276621363951	0.0672553242727902	0.0	0.025220746602296326	0.04203457767049387	2.5642297071588774e-06	2.2437009937640177e-06	1.6026435669742981e-06	4.487401987528035e-06	6.410574267897193e-07	0.0	2.8847584205537366e-06	3.2052871339485967e-07	9.61586140184579e-07	3.525815847343456e-06	4.166873274133176e-06	3.525815847343456e-06	3.2052871339485967e-07	1.2821148535794387e-06	1.2821148535794387e-06	1.2821148535794387e-06	2.5642297071588774e-06	0.0	9.61586140184579e-07	1.6026435669742981e-06	0.0369231267877264	0.04560767482249788	0.03915858027319421	0.03676637396275227	0.039363243269105626	0.03467278213277299	0.03573226786641555	0.04088504378318248	0.035997996174692036	0.03277960864705202	0.033799129585628584	0.03320073710759318	0.034138908528004046	0.03511762145788655	0.03085262675051064	0.031306527049186836	0.031201082470408842	0.03624526457783871	0.03489170493881335	0.030704084119247105	0.028636803412814948	0.029660769087634382	0.029632478135479035	0.027696307480258902	0.026399412133316494	0.02825963051014381	0.030390362411569595	0.02466342695079431	0.026444396697647893	0.030465113341732578	0.03999653444355077	0.04046912197858016	0.037566766531661036	0.035917774512729844	0.03975975988296599	0.03454520645623038	0.03396197240933709	0.04088536056579472	0.03373327517232986	0.03566045406161645	0.03719940857323919	0.030286918393036984	0.031382517588291955	0.0362424380465275	0.03360307640894886	0.029566978849880795	0.03389783461378678	0.03340281006881976	0.032435069777337996	0.02953601577616685	0.034346190178083505	0.02823162417700647	0.0320544419301816	0.03229605647433865	0.02617613764374791	0.028387657554687085	0.03175990809544306	0.02863356718360362	0.026325087336862507	0.03173971478649919
BAZ1A	0.06379079843376494	0.04556485602411781	0.04556485602411781	0.05467782722894138	0.018225942409647124	0.05467782722894138	0.08201674084341207	0.04556485602411781	0.02733891361447069	0.08201674084341207	0.10024268325305918	0.08201674084341207	0.009112971204823562	0.06379079843376494	0.03645188481929425	0.05467782722894138	0.018225942409647124	0.009112971204823562	0.03645188481929425	0.06379079843376494	2.3104870830239206e-06	1.6503479164456576e-06	1.6503479164456576e-06	1.980417499734789e-06	6.60139166578263e-07	1.980417499734789e-06	2.9706262496021835e-06	1.6503479164456576e-06	9.902087498673945e-07	2.9706262496021835e-06	3.6307654161804463e-06	2.9706262496021835e-06	3.300695832891315e-07	2.3104870830239206e-06	1.320278333156526e-06	1.980417499734789e-06	6.60139166578263e-07	3.300695832891315e-07	1.320278333156526e-06	2.3104870830239206e-06	0.040888470148267055	0.039763644265593125	0.0394516890353096	0.03490721979672847	0.037879388927565205	0.03313797197789971	0.041144553752093804	0.03527357764251057	0.03699726516180087	0.03249059561648023	0.033961861123773855	0.03127233079485476	0.037868123472561806	0.03373396393988364	0.03139351144074803	0.028970621181499335	0.03279652170501465	0.03361542514434265	0.03459747355066502	0.03198747667793601	0.029202374063506318	0.025481763897994416	0.035573625864617875	0.02614207794463336	0.027168046315677364	0.0294857728872224	0.029867899818377324	0.024113810322655624	0.03076716690557218	0.030952805419391403	0.03982068375762568	0.039031883467481314	0.03672189148883232	0.036249429887312265	0.036446481428535876	0.032978539337791955	0.038260213788709654	0.03682589641452673	0.03375017600960529	0.03346384064610197	0.03518502149512147	0.03125623625218927	0.03605600911150483	0.036669113362464395	0.03155072433439983	0.030992048557724645	0.03367066224699094	0.0325809705247202	0.03042984103650827	0.030195227576706358	0.03411453982259816	0.0281381349127735	0.033539789657216795	0.02918224402559201	0.03198341255113355	0.031167348513409507	0.028775136201563193	0.02375926678606824	0.03278171884527665	0.03442318788993183
BAZ1B	0.02850630680943491	0.06651471588868145	0.02850630680943491	0.04751051134905818	0.05701261361886982	0.06651471588868145	0.08551892042830472	0.019004204539623273	0.04751051134905818	0.02850630680943491	0.08551892042830472	0.06651471588868145	0.02850630680943491	0.04751051134905818	0.03800840907924655	0.08551892042830472	0.05701261361886982	0.009502102269811637	0.04751051134905818	0.09502102269811637	9.67597857041674e-07	2.2577283330972396e-06	9.67597857041674e-07	1.6126630950694568e-06	1.935195714083348e-06	2.2577283330972396e-06	2.902793571125022e-06	6.450652380277827e-07	1.6126630950694568e-06	9.67597857041674e-07	2.902793571125022e-06	2.2577283330972396e-06	9.67597857041674e-07	1.6126630950694568e-06	1.2901304760555653e-06	2.902793571125022e-06	1.935195714083348e-06	3.2253261901389133e-07	1.6126630950694568e-06	3.2253261901389136e-06	0.040470960600547744	0.0424459507024929	0.03848618333326472	0.0349434071702552	0.0373648982072281	0.036741043383964965	0.032038884366078234	0.036504443888077366	0.036457033148802116	0.030887821551948476	0.0369511842760823	0.03338007759515535	0.03404338324662229	0.03679377244988061	0.03159348662512401	0.036782927700560075	0.028133748383640127	0.03042697719354444	0.03309537560694724	0.03398184003064115	0.028380065679519104	0.02761901475263331	0.03631079959571063	0.027974384825632217	0.024449927765588672	0.027299402990896143	0.029332106961607648	0.02582577801227445	0.0288519315263459	0.03293108615912265	0.03871978288652245	0.039711602943252065	0.037296704464909354	0.03525745972793213	0.03954914326305477	0.03632907435460578	0.03222078286665444	0.03563833849772563	0.03852332826828109	0.03577180249547358	0.039261669939727684	0.031749659470060844	0.032015716627485404	0.03760330397254396	0.033850636950317335	0.03631585051722621	0.03325904762052206	0.03439697495366496	0.03092449201757571	0.033906725372763846	0.030380024703418357	0.02813535894139118	0.03515447506268099	0.028801388799654864	0.024249453694249915	0.02891875841971402	0.029193749730685264	0.02333178388663159	0.027018686507841286	0.032513900510814264
BAZ2A	0.051695528645049886	0.08615921440841648	0.04307960720420824	0.06031145008589153	0.017231842881683293	0.017231842881683293	0.10339105729009977	0.04307960720420824	0.034463685763366586	0.04307960720420824	0.06892737152673317	0.017231842881683293	0.051695528645049886	0.07754329296757483	0.034463685763366586	0.07754329296757483	0.034463685763366586	0.017231842881683293	0.025847764322524943	0.034463685763366586	1.9846057440113283e-06	3.3076762400188803e-06	1.6538381200094401e-06	2.315373368013216e-06	6.615352480037761e-07	6.615352480037761e-07	3.969211488022657e-06	1.6538381200094401e-06	1.3230704960075521e-06	1.6538381200094401e-06	2.6461409920151043e-06	6.615352480037761e-07	1.9846057440113283e-06	2.976908616016992e-06	1.3230704960075521e-06	2.976908616016992e-06	1.3230704960075521e-06	6.615352480037761e-07	9.923028720056642e-07	1.3230704960075521e-06	0.03845300644591719	0.04233721633325811	0.03663842360151228	0.03822476207102787	0.03468926264897785	0.038924042317456595	0.03341478951830354	0.037282431850305865	0.03803269078071575	0.032752664571496296	0.03648563229704895	0.029484744652081625	0.03337129203890945	0.03125551381277558	0.03049600138273823	0.039911612156888016	0.02752115461591021	0.031121866224161687	0.032510654538920915	0.03184126809352336	0.03067327741275214	0.029462211432737397	0.034847913641613076	0.029382135920458363	0.02927342108530997	0.027028277383518304	0.029627456190051298	0.03105045919044429	0.026409445718766997	0.028880450631577462	0.0357390448522552	0.041060202849860776	0.036631720515911494	0.037416929778529576	0.03730790876965856	0.03859624866514591	0.03713058424643114	0.03385347093487004	0.03751622621925495	0.037816232454224656	0.03844660939204746	0.03389111229048145	0.034199718483675215	0.03178481713759983	0.030723714599801773	0.034042703092561515	0.031189071570010028	0.03133910776425729	0.033393703937507416	0.03212878238979939	0.031745224253006805	0.02922513880249882	0.030898856056710774	0.031266537347551276	0.02899800067509672	0.024097347557884747	0.030666161033225444	0.029704751857301554	0.0292044327492363	0.02998530895597996
BAZ2B	0.03532564947763101	0.04415706184703876	0.04415706184703876	0.09714553606348528	0.017662824738815506	0.008831412369407753	0.07065129895526202	0.03532564947763101	0.017662824738815506	0.03532564947763101	0.09714553606348528	0.10597694843289303	0.03532564947763101	0.061819886585854265	0.052988474216446514	0.052988474216446514	0.061819886585854265	0.017662824738815506	0.026494237108223257	0.04415706184703876	1.329224258076865e-06	1.6615303225960814e-06	1.6615303225960814e-06	3.655366709711379e-06	6.646121290384325e-07	3.3230606451921627e-07	2.65844851615373e-06	1.329224258076865e-06	6.646121290384325e-07	1.329224258076865e-06	3.655366709711379e-06	3.987672774230595e-06	1.329224258076865e-06	2.3261424516345136e-06	1.9938363871152975e-06	1.9938363871152975e-06	2.3261424516345136e-06	6.646121290384325e-07	9.969181935576488e-07	1.6615303225960814e-06	0.03685466722679605	0.03994228530713997	0.03639808585672138	0.033847429129273576	0.036806430052434363	0.03652740334490538	0.03602348472138946	0.0375949038476225	0.03889563135332083	0.03719627773808082	0.03328279189629423	0.03369375195635103	0.03417085664563098	0.03244729789536889	0.03003430522393541	0.03723649687315234	0.028427274310463966	0.028863743905149786	0.03194436044176722	0.030642312639919664	0.028598057046004804	0.03013072658418461	0.034787180602643485	0.029942672255472903	0.028694444846886994	0.02918677224166808	0.03271245751919542	0.028332227117979458	0.02886256314531599	0.02909169590552276	0.03763675225320127	0.03633318202330529	0.03874957880206322	0.03580989966350688	0.03780273913242862	0.035262757728275994	0.03475359837621965	0.03386660702880496	0.03740008387405069	0.0377616328722476	0.03796600110192691	0.03376026908815881	0.036166065303458575	0.033890499834843886	0.032278084348583744	0.03477931886561343	0.03218696602569258	0.03169757888447513	0.03167890328364915	0.03043262261927628	0.03099408694588795	0.030093072282550544	0.035731309279248086	0.03161440267652597	0.030215294453080712	0.027953552916750023	0.028415358654612376	0.025450457485759026	0.028082288286144765	0.031236703603593426
BPTF	0.06261597518476661	0.053670835872657086	0.026835417936328543	0.07156111449687612	0.01789027862421903	0.03578055724843806	0.08945139312109515	0.026835417936328543	0.008945139312109515	0.01789027862421903	0.08945139312109515	0.08050625380898563	0.03578055724843806	0.06261597518476661	0.07156111449687612	0.03578055724843806	0.044725696560547576	0.008945139312109515	0.07156111449687612	0.06261597518476661	2.399927398767719e-06	2.0570806275151878e-06	1.0285403137575939e-06	2.7427741700202508e-06	6.856935425050627e-07	1.3713870850101254e-06	3.4284677125253134e-06	1.0285403137575939e-06	3.4284677125253135e-07	6.856935425050627e-07	3.4284677125253134e-06	3.085620941272782e-06	1.3713870850101254e-06	2.399927398767719e-06	2.7427741700202508e-06	1.3713870850101254e-06	1.7142338562626567e-06	3.4284677125253135e-07	2.7427741700202508e-06	2.399927398767719e-06	0.03950832240286507	0.04706705457299073	0.029896439241848836	0.03684628382962458	0.041671703450984796	0.03451861545838471	0.03390494759358639	0.03498791861433881	0.03372407240412588	0.03276410599405427	0.033942057398536604	0.03901852861628872	0.03286289342907543	0.03137330768318214	0.03311305230056397	0.032183427803039046	0.02874009839943065	0.03403913183937948	0.03078924733499297	0.03095337722366121	0.034192583020736925	0.028370834998001387	0.02760166393688744	0.03130132883067937	0.028467506013061288	0.027550317048208074	0.03165657788234836	0.0261224268226643	0.031218292891472915	0.032668743652875754	0.03865439636357515	0.04371128338551861	0.03251322214286843	0.036635646005085995	0.039042121777184635	0.034348240916643354	0.03525760769271356	0.034215559216168624	0.03612305579738633	0.03685091949275546	0.03753435024657025	0.03410756248322408	0.031336537739252615	0.03280364764279645	0.0322345905718715	0.0329390721174412	0.03448524248643586	0.03481272972233628	0.028655098856609447	0.0313817249437037	0.03290602168869245	0.030449250295251064	0.03311659817559576	0.029489485043806732	0.02623665773219409	0.033130997739988365	0.029195048236655054	0.023673638124341537	0.030168081658146866	0.03399126885841522
BRD1	0.06860164171446308	0.10290246257169461	0.025725615642923652	0.09432725735738673	0.008575205214307885	0.051451231285847304	0.051451231285847304	0.025725615642923652	0.025725615642923652	0.03430082085723154	0.12005287300031038	0.051451231285847304	0.03430082085723154	0.04287602607153942	0.04287602607153942	0.01715041042861577	0.03430082085723154	0.0	0.03430082085723154	0.06860164171446308	2.886980939321831e-06	4.330471408982747e-06	1.0826178522456868e-06	3.969598791567518e-06	3.608726174152289e-07	2.1652357044913735e-06	2.1652357044913735e-06	1.0826178522456868e-06	1.0826178522456868e-06	1.4434904696609155e-06	5.052216643813205e-06	2.1652357044913735e-06	1.4434904696609155e-06	1.8043630870761445e-06	1.8043630870761445e-06	7.217452348304578e-07	1.4434904696609155e-06	0.0	1.4434904696609155e-06	2.886980939321831e-06	0.03861640693156133	0.04132716221548488	0.03812223243290965	0.0314449405153021	0.042644980029847734	0.03775929373237823	0.03675078442761599	0.03738145304022538	0.034097920354094244	0.03236110429263196	0.038408194946314284	0.03542987182169132	0.029433919404304513	0.02878656687243015	0.03342526496419404	0.03494757140969984	0.03349109166950114	0.031383488879695325	0.030989501933644463	0.031137435371358057	0.03319967361053913	0.02692986515446924	0.02982819104716849	0.026877585558359694	0.03172193164901153	0.03259236214189246	0.028650603563675225	0.02040954236830961	0.03143869690838554	0.03183715753899672	0.03968194997085773	0.04135852806410714	0.036712762249288704	0.036196281359244034	0.04324524228247744	0.03412321252124051	0.03347255919204085	0.03475874528777047	0.03317635494766644	0.035086886758786136	0.04308429309511025	0.03416684202068601	0.03104810868646012	0.03228189607814105	0.030814118881328085	0.033063870952818104	0.0344405999882572	0.03296336792886796	0.029945029356806985	0.03471991539413659	0.031805544223152946	0.024703751548729946	0.033222330119125135	0.030126223498011175	0.02908510599676824	0.03276542929821571	0.030176348704570147	0.022155738258946237	0.02905374616631486	0.03256485629745633
BRD2-1	0.06709014374327822	0.038337224996158985	0.05750583749423848	0.05750583749423848	0.019168612498079492	0.08625875624135772	0.02875291874711924	0.02875291874711924	0.02875291874711924	0.05750583749423848	0.08625875624135772	0.09584306249039747	0.06709014374327822	0.04792153124519873	0.06709014374327822	0.019168612498079492	0.05750583749423848	0.02875291874711924	0.05750583749423848	0.06709014374327822	2.4464297415958587e-06	1.3979598523404906e-06	2.0969397785107357e-06	2.0969397785107357e-06	6.989799261702453e-07	3.145409667766104e-06	1.0484698892553679e-06	1.0484698892553679e-06	1.0484698892553679e-06	2.0969397785107357e-06	3.145409667766104e-06	3.4948996308512265e-06	2.4464297415958587e-06	1.7474498154256133e-06	2.4464297415958587e-06	6.989799261702453e-07	2.0969397785107357e-06	1.0484698892553679e-06	2.0969397785107357e-06	2.4464297415958587e-06	0.03588167397990127	0.041829998260563446	0.03889325852319703	0.03297671388519543	0.03919991127692693	0.0393030163682622	0.03607024520535112	0.036858918597972086	0.035218418901993974	0.03352060601307719	0.03503790807809954	0.035746313864315454	0.030850136513490993	0.032376284893181215	0.030637907386496015	0.03132743783998506	0.03281283470793499	0.03267793943120226	0.03136332723316522	0.031400763533373954	0.03309020740607406	0.030406081228513612	0.03337042856003035	0.030663588535090318	0.033200200738310544	0.02730672169172789	0.028911108680190277	0.026950735638442306	0.026033511779825456	0.026499494999070006	0.036783573971735	0.04095564535505996	0.038405452043424125	0.036141735654529175	0.03836997881217099	0.03692665516262205	0.03438317205827745	0.034208462025731204	0.034121718616893476	0.03293806600991678	0.03216730084532885	0.03692242633406872	0.032251667722417596	0.0364021406260239	0.031509141346846944	0.03477980821738276	0.03402414101920011	0.031824975426486976	0.029617631768637645	0.02890904086848256	0.03199807780520303	0.03379973351390315	0.03469561608527555	0.03031482929599616	0.03552233459295341	0.030586522793298532	0.026811611804023507	0.025264874074397675	0.02712912343548634	0.032234193224263345
